Age,Profession,Marital Status,Education,No of Dependents,Personal Loan,House Loan,Wife Working,Salary,Wife Salary,Total Salary,Make,Price
26,Doctor,1,Doctorate,4,0,0,1,116279,61447,177726,Hero Photon,86196
38,Designer,1,High School,2,0,1,1,46782,50944,97726,TVS iQube,111687
50,Designer,1,Bachelor's,1,0,1,0,97924,0,97924,Simple One,114265
58,Consultant,0,High School,0,0,1,0,72103,0,72103,Okinawa iPraise,110897
43,Sales Exec,1,MBA,1,0,0,1,24102,70472,94574,Ampere Magnus,72353
53,Engineer,0,Doctorate,2,1,0,0,93511,0,93511,Okinawa iPraise,114293
42,Engineer,0,Doctorate,3,0,1,0,67432,0,67432,Pure EV EPluto,97178
59,Designer,0,MBA,2,0,1,0,81519,0,81519,Bajaj Chetak,117528
25,Designer,1,Doctorate,3,0,0,0,96072,0,96072,Okinawa iPraise,106718
57,Doctor,1,MBA,1,1,1,0,124053,0,124053,Ola S1,117522
55,Software Dev,1,High School,1,0,1,0,49301,0,49301,TVS iQube,101671
46,HR Manager,1,MBA,1,0,0,1,65377,118059,183436,Bajaj Chetak,112642
30,Sales Exec,0,Master's,4,1,0,0,42427,0,42427,Bajaj Chetak,117752
24,Businessman,0,MBA,0,0,0,0,96368,0,96368,Ather 450X,142887
36,HR Manager,1,High School,4,1,1,1,79674,134528,214202,Pure EV EPluto,95134
26,Doctor,1,Doctorate,2,1,1,0,85963,0,85963,Simple One,118318
46,HR Manager,1,Master's,0,0,0,1,77924,106344,184268,Bajaj Chetak,111384
34,HR Manager,0,MBA,1,0,0,0,81245,0,81245,Pure EV EPluto,106596
32,Doctor,0,High School,1,0,1,0,207962,0,207962,Ather 450X,142157
30,Designer,0,Master's,1,1,0,0,96747,0,96747,Bajaj Chetak,126793
45,Designer,0,Master's,3,0,0,0,87473,0,87473,Bajaj Chetak,113392
41,Consultant,0,Master's,2,1,0,0,121579,0,121579,Pure EV EPluto,95977
47,HR Manager,1,MBA,4,1,1,1,104411,118400,222811,Simple One,101371
43,Businessman,1,High School,2,0,0,1,257094,35807,292901,TVS iQube,102568
48,Doctor,1,High School,3,0,1,0,113093,0,113093,Simple One,104249
28,Businessman,0,High School,3,1,0,0,267143,0,267143,Pure EV EPluto,96765
23,Govt. Servant,0,Bachelor's,2,0,1,0,53385,0,53385,Bajaj Chetak,121025
37,Engineer,1,Doctorate,3,1,1,1,71015,49853,120868,Simple One,111828
35,Consultant,1,High School,0,0,0,1,93558,78861,172419,Ampere Magnus,87627
52,Engineer,1,Bachelor's,1,0,1,1,86275,123440,209715,Ather 450X,146628
48,Consultant,1,Bachelor's,4,0,1,1,174730,25666,200396,Bajaj Chetak,119924
58,Sales Exec,1,Master's,3,0,0,0,59569,0,59569,Revolt RV400,132378
29,Doctor,0,Doctorate,4,1,1,0,130753,0,130753,Revolt RV400,121251
28,Engineer,0,Master's,1,1,0,0,53294,0,53294,Revolt RV400,129188
50,Businessman,1,Doctorate,2,1,0,0,104345,0,104345,Simple One,110317
47,Doctor,1,Master's,1,1,1,1,187540,75631,263171,Okinawa iPraise,113765
22,Businessman,0,MBA,4,1,1,0,193936,0,193936,Okinawa iPraise,113082
33,HR Manager,1,Doctorate,0,1,1,1,50516,28615,79131,Revolt RV400,138440
44,Engineer,1,Bachelor's,2,0,1,0,43755,0,43755,Okinawa iPraise,112597
34,HR Manager,1,Bachelor's,3,0,0,1,62157,34738,96895,Ola S1,109860
21,Designer,0,Doctorate,0,1,0,0,33201,0,33201,Pure EV EPluto,108946
43,Govt. Servant,0,Master's,1,1,0,0,59233,0,59233,Bajaj Chetak,115465
33,Sales Exec,1,MBA,4,1,1,1,51198,38235,89433,Bajaj Chetak,123197
26,Sales Exec,1,MBA,4,1,0,0,34910,0,34910,Ampere Magnus,73848
55,Engineer,1,High School,4,1,0,1,91360,126926,218286,Ola S1,107888
43,Teacher,1,Doctorate,1,1,0,1,28301,21917,50218,Ampere Magnus,79648
46,Govt. Servant,1,MBA,2,0,1,0,92301,0,92301,Hero Photon,87737
56,Software Dev,1,Master's,3,0,1,1,70015,65953,135968,Ampere Magnus,71389
57,Consultant,0,Master's,0,1,1,0,142756,0,142756,Ola S1,118253
49,Sales Exec,1,Bachelor's,1,1,1,1,46737,121061,167798,Revolt RV400,124233
46,Doctor,1,MBA,4,0,0,1,124627,113097,237724,Ola S1,109718
58,Designer,1,MBA,3,0,1,1,72646,149652,222298,Ola S1,102428
34,HR Manager,1,Master's,4,0,0,0,115335,0,115335,Hero Photon,84998
45,Software Dev,1,Bachelor's,1,0,1,0,115913,0,115913,Hero Photon,86844
20,Doctor,1,MBA,4,0,0,1,92152,39948,132100,Ola S1,103109
23,Engineer,0,Master's,1,1,1,0,116295,0,116295,Ather 450X,141500
48,Govt. Servant,0,Bachelor's,4,0,0,0,55321,0,55321,Bajaj Chetak,126965
20,Sales Exec,0,Bachelor's,1,0,0,0,34577,0,34577,Bajaj Chetak,124855
41,Consultant,0,Master's,4,0,1,0,187757,0,187757,Pure EV EPluto,108648
30,Software Dev,1,Bachelor's,3,0,1,1,74368,136155,210523,Ather 450X,149284
29,Sales Exec,0,Bachelor's,3,0,1,0,72605,0,72605,Bajaj Chetak,127737
36,Teacher,1,High School,4,0,1,0,30320,0,30320,Ola S1,100278
55,Teacher,1,Bachelor's,4,0,1,0,24108,0,24108,Ola S1,115460
45,Teacher,1,MBA,1,0,1,1,20443,140558,161001,Ola S1,117263
40,Designer,1,Bachelor's,1,0,1,0,51696,0,51696,Ola S1,117457
32,HR Manager,0,MBA,1,0,1,0,55699,0,55699,TVS iQube,116050
28,Engineer,1,Master's,2,0,0,0,115947,0,115947,Ola S1,102936
30,Doctor,0,Bachelor's,4,1,0,0,183710,0,183710,TVS iQube,115912
30,Sales Exec,1,Master's,4,0,1,0,78847,0,78847,Revolt RV400,127122
25,Doctor,0,Doctorate,4,0,0,0,75897,0,75897,Bajaj Chetak,126715
20,Doctor,1,Bachelor's,4,1,0,0,91980,0,91980,Bajaj Chetak,123535
25,Sales Exec,0,Master's,1,0,1,0,66708,0,66708,Hero Photon,88116
32,HR Manager,0,Doctorate,1,0,1,0,101989,0,101989,Simple One,107756
41,Designer,1,MBA,2,0,0,0,31192,0,31192,Ather 450X,144067
50,Designer,1,MBA,1,1,1,0,50652,0,50652,TVS iQube,110016
41,Govt. Servant,0,MBA,4,1,0,0,64010,0,64010,Ola S1,101716
56,Engineer,1,MBA,4,1,1,1,95227,73258,168485,Simple One,107171
46,Govt. Servant,0,MBA,0,0,0,0,97150,0,97150,Ampere Magnus,85479
33,HR Manager,0,High School,1,1,1,0,45331,0,45331,Bajaj Chetak,125105
24,Doctor,1,Master's,0,0,0,1,158541,45416,203957,Okinawa iPraise,117927
55,Engineer,1,Doctorate,4,1,1,1,95405,41018,136423,TVS iQube,114613
51,Govt. Servant,1,Doctorate,1,0,0,0,82825,0,82825,Revolt RV400,126598
53,Govt. Servant,0,Bachelor's,4,1,0,0,49344,0,49344,Simple One,104476
26,Teacher,0,Master's,0,1,1,0,48361,0,48361,TVS iQube,118640
29,Designer,1,High School,0,0,0,1,80492,35629,116121,TVS iQube,107965
36,Businessman,0,High School,3,0,0,0,109543,0,109543,Revolt RV400,139530
49,Govt. Servant,1,Master's,3,0,1,0,36154,0,36154,Okinawa iPraise,105034
40,Software Dev,0,MBA,1,0,0,0,67024,0,67024,Ampere Magnus,80422
32,Teacher,1,MBA,1,0,0,0,57379,0,57379,Ather 450X,140782
20,Doctor,0,Master's,1,1,0,0,134584,0,134584,Revolt RV400,127228
20,Consultant,0,Doctorate,1,0,1,0,53811,0,53811,Ola S1,109026
52,Designer,1,MBA,1,0,0,1,85476,103554,189030,Pure EV EPluto,100010
57,HR Manager,1,Bachelor's,1,0,1,0,79342,0,79342,Simple One,110333
44,Sales Exec,1,High School,1,1,0,1,69886,20125,90011,Bajaj Chetak,123231
45,HR Manager,1,MBA,0,0,1,1,121453,118003,239456,Ampere Magnus,75647
32,Teacher,1,Doctorate,0,1,0,0,43070,0,43070,Revolt RV400,126067
47,Software Dev,1,MBA,0,0,1,0,66952,0,66952,Ampere Magnus,84933
52,HR Manager,1,MBA,4,0,0,1,54895,82394,137289,Revolt RV400,135217
56,Software Dev,1,High School,2,0,0,0,149504,0,149504,TVS iQube,106921
49,Sales Exec,1,Bachelor's,4,1,1,1,79522,108185,187707,Revolt RV400,132931
27,Consultant,1,Bachelor's,1,0,0,1,133715,85887,219602,Ola S1,113790
20,Designer,1,Doctorate,2,0,0,1,57922,61327,119249,Simple One,105325
31,Designer,1,Master's,0,1,0,1,97496,77735,175231,Okinawa iPraise,107556
24,Businessman,1,Master's,0,0,1,0,168965,0,168965,Simple One,110819
43,Software Dev,0,Master's,3,1,1,0,52658,0,52658,Okinawa iPraise,104298
25,Sales Exec,0,Doctorate,1,0,0,0,36839,0,36839,Bajaj Chetak,114469
44,Govt. Servant,1,MBA,1,0,1,0,95560,0,95560,Hero Photon,82520
20,Govt. Servant,0,Bachelor's,3,1,0,0,96553,0,96553,Hero Photon,81547
44,Doctor,1,Bachelor's,4,0,1,0,102371,0,102371,Bajaj Chetak,116494
20,Software Dev,1,MBA,3,0,1,0,116780,0,116780,Revolt RV400,123914
51,Engineer,1,Bachelor's,1,0,1,1,104036,133738,237774,Ampere Magnus,88150
22,HR Manager,1,Bachelor's,0,1,0,0,83186,0,83186,Bajaj Chetak,110842
38,Doctor,0,Master's,3,0,0,0,144173,0,144173,Ampere Magnus,79286
48,Doctor,1,Master's,2,0,1,1,158308,20449,178757,Okinawa iPraise,115680
21,Doctor,1,High School,0,1,1,1,112529,27172,139701,Hero Photon,80045
28,Sales Exec,0,High School,4,0,1,0,61274,0,61274,Ampere Magnus,82636
36,Designer,1,Bachelor's,0,0,1,0,62604,0,62604,Pure EV EPluto,96162
55,Doctor,1,Master's,4,0,0,0,93684,0,93684,Bajaj Chetak,129282
36,Designer,0,High School,0,1,1,0,77234,0,77234,Simple One,107796
31,Designer,1,High School,1,0,1,1,59920,88604,148524,Ather 450X,147796
39,Software Dev,1,Master's,4,0,1,0,93239,0,93239,Hero Photon,87106
22,Sales Exec,0,High School,4,1,1,0,55121,0,55121,Bajaj Chetak,113767
23,Designer,1,MBA,3,1,0,0,86410,0,86410,Simple One,110709
36,Doctor,1,MBA,0,1,0,0,236015,0,236015,Ampere Magnus,86860
56,Sales Exec,0,Master's,4,0,0,0,26952,0,26952,Simple One,113846
34,Doctor,1,Master's,4,1,0,1,187413,33469,220882,Pure EV EPluto,102199
52,Teacher,0,High School,0,0,1,0,24617,0,24617,Simple One,119285
35,HR Manager,1,Bachelor's,0,0,0,0,75957,0,75957,Simple One,107124
30,Teacher,0,Doctorate,2,1,0,0,50364,0,50364,Okinawa iPraise,107779
39,Teacher,0,MBA,3,0,1,0,33485,0,33485,Revolt RV400,125809
57,Software Dev,1,MBA,4,1,0,0,96781,0,96781,Ampere Magnus,75615
43,Engineer,0,Master's,0,1,0,0,103957,0,103957,Revolt RV400,139295
35,HR Manager,0,Bachelor's,4,1,0,0,46300,0,46300,Bajaj Chetak,121068
49,Software Dev,1,Master's,2,1,0,0,138637,0,138637,Ather 450X,144633
53,Doctor,1,High School,2,0,0,0,124199,0,124199,Ola S1,108309
20,Software Dev,1,Bachelor's,4,0,0,1,98672,134923,233595,Ampere Magnus,81727
43,Doctor,1,High School,3,0,1,0,140615,0,140615,Revolt RV400,127397
43,Engineer,1,MBA,1,1,1,1,119767,125960,245727,TVS iQube,118672
28,Designer,1,Master's,4,1,1,0,62086,0,62086,Hero Photon,88684
41,Software Dev,1,Master's,2,0,1,1,63247,75498,138745,Okinawa iPraise,101864
31,Businessman,0,Doctorate,3,1,0,0,285052,0,285052,Ola S1,103962
36,Designer,0,Bachelor's,0,0,0,0,42988,0,42988,Okinawa iPraise,117836
44,Consultant,1,MBA,3,1,0,0,144850,0,144850,Pure EV EPluto,91990
47,Software Dev,1,Doctorate,3,1,0,0,63402,0,63402,Ampere Magnus,85449
34,Doctor,1,Doctorate,4,0,0,0,241879,0,241879,TVS iQube,117728
49,HR Manager,1,Master's,3,0,1,0,54791,0,54791,Hero Photon,87784
46,Software Dev,0,Bachelor's,0,0,1,0,52967,0,52967,Okinawa iPraise,110092
41,Doctor,0,Master's,4,1,1,0,166763,0,166763,Bajaj Chetak,128024
29,Engineer,1,Bachelor's,2,0,0,1,87215,26863,114078,Simple One,118338
50,Teacher,1,Doctorate,0,0,1,0,32627,0,32627,Ola S1,104945
46,Software Dev,0,High School,4,1,0,0,125979,0,125979,Ola S1,115351
31,Govt. Servant,1,MBA,4,1,1,0,85105,0,85105,Simple One,106543
50,Consultant,0,Doctorate,1,1,1,0,148095,0,148095,Revolt RV400,136942
51,Govt. Servant,1,Master's,0,1,0,0,68804,0,68804,Ather 450X,148306
51,Designer,1,MBA,3,1,1,1,76962,44344,121306,Ampere Magnus,84172
54,Designer,1,Doctorate,0,0,0,1,69724,40841,110565,Hero Photon,87956
40,Teacher,0,Bachelor's,0,1,1,0,48461,0,48461,Ampere Magnus,73464
29,Teacher,0,Master's,1,0,0,0,55616,0,55616,Okinawa iPraise,106108
35,Designer,0,Doctorate,3,1,1,0,96576,0,96576,Okinawa iPraise,108455
26,Software Dev,1,Bachelor's,1,1,0,1,104901,119096,223997,Hero Photon,80329
23,Sales Exec,0,Bachelor's,1,1,1,0,65683,0,65683,Ather 450X,146318
46,Software Dev,0,Bachelor's,1,1,0,0,55408,0,55408,Revolt RV400,125331
44,Consultant,1,MBA,0,0,1,0,124812,0,124812,Hero Photon,86538
50,Designer,1,Master's,1,0,0,1,41851,87914,129765,Bajaj Chetak,124686
30,Govt. Servant,1,Bachelor's,2,0,0,1,89147,75869,165016,Simple One,116033
39,Teacher,1,Doctorate,3,1,1,1,39133,63328,102461,Ampere Magnus,80929
55,Govt. Servant,1,Bachelor's,3,0,0,1,31029,25856,56885,Pure EV EPluto,100630
36,Designer,1,Master's,1,0,0,0,37512,0,37512,Ampere Magnus,70383
30,Engineer,1,MBA,0,0,0,1,75834,122656,198490,Simple One,111945
49,Designer,0,Bachelor's,4,0,0,0,42820,0,42820,TVS iQube,103889
54,Businessman,1,Doctorate,4,0,0,1,113007,71575,184582,Bajaj Chetak,125993
57,Consultant,1,Master's,0,1,1,1,107239,141459,248698,Ather 450X,143629
41,Businessman,1,Bachelor's,1,1,1,0,254374,0,254374,Hero Photon,84951
46,HR Manager,1,MBA,1,1,1,1,83184,33486,116670,Ola S1,118252
56,Govt. Servant,1,High School,2,1,0,1,31771,120680,152451,Revolt RV400,121765
54,Engineer,0,Doctorate,4,0,0,0,69795,0,69795,Ather 450X,146937
23,Consultant,1,Bachelor's,4,0,0,1,122147,123706,245853,Ampere Magnus,77392
35,Doctor,1,Bachelor's,3,0,0,0,185422,0,185422,Hero Photon,84443
35,HR Manager,1,High School,1,0,0,0,117320,0,117320,Ather 450X,143418
40,Sales Exec,0,Master's,0,1,1,0,46462,0,46462,TVS iQube,110949
45,Businessman,1,High School,1,0,0,0,243019,0,243019,Revolt RV400,122489
55,Consultant,0,Master's,1,0,1,0,71621,0,71621,TVS iQube,114898
38,Consultant,0,Bachelor's,2,0,1,0,186997,0,186997,Hero Photon,88672
36,Businessman,0,High School,0,0,0,0,204532,0,204532,TVS iQube,109389
45,HR Manager,0,Bachelor's,2,1,0,0,129700,0,129700,TVS iQube,108009
41,Engineer,1,High School,2,0,1,0,84689,0,84689,Bajaj Chetak,119763
47,Engineer,1,Bachelor's,2,1,1,1,58873,30533,89406,Ampere Magnus,80931
20,Teacher,1,Bachelor's,2,1,0,0,57727,0,57727,Bajaj Chetak,114574
55,Software Dev,1,Bachelor's,1,0,0,1,133118,47026,180144,TVS iQube,107654
56,HR Manager,1,MBA,3,1,1,0,98512,0,98512,Okinawa iPraise,109921
21,Govt. Servant,1,High School,1,1,1,0,99812,0,99812,Hero Photon,89904
36,Govt. Servant,1,MBA,2,0,1,1,40275,145735,186010,Pure EV EPluto,94037
59,HR Manager,1,Bachelor's,2,0,1,1,147027,57584,204611,Revolt RV400,121178
57,Businessman,1,Doctorate,3,1,1,0,157269,0,157269,Ola S1,104549
40,Govt. Servant,1,Master's,4,0,0,0,96770,0,96770,Ather 450X,140001
28,Govt. Servant,1,High School,0,0,0,1,55034,68779,123813,Simple One,112281
32,Software Dev,0,High School,2,1,0,0,115934,0,115934,Hero Photon,84598
30,Consultant,1,Master's,2,1,1,1,178145,118881,297026,Simple One,110286
35,Consultant,1,MBA,1,1,0,0,154799,0,154799,Bajaj Chetak,127596
35,HR Manager,1,Master's,2,0,0,1,62184,25319,87503,Okinawa iPraise,107949
21,Designer,0,Doctorate,2,1,0,0,96409,0,96409,Okinawa iPraise,107256
27,Consultant,1,Bachelor's,0,0,1,0,85886,0,85886,Ather 450X,140709
32,Businessman,1,Master's,1,1,0,0,87943,0,87943,Revolt RV400,123694
36,Doctor,1,Master's,4,1,0,0,101069,0,101069,Pure EV EPluto,96385
58,Designer,0,Bachelor's,2,1,1,0,62348,0,62348,Pure EV EPluto,95270
43,Software Dev,0,High School,2,1,0,0,110118,0,110118,Bajaj Chetak,113520
22,Businessman,1,Doctorate,4,0,1,0,98888,0,98888,Ampere Magnus,87486
49,Engineer,1,Master's,3,1,1,0,117768,0,117768,Pure EV EPluto,95607
32,Software Dev,0,Master's,4,0,1,0,45676,0,45676,Ola S1,104517
38,Teacher,0,High School,4,0,1,0,52512,0,52512,Ampere Magnus,70914
26,Govt. Servant,1,Doctorate,1,0,1,0,33586,0,33586,Revolt RV400,130376
28,Sales Exec,1,Bachelor's,4,1,0,0,50117,0,50117,Revolt RV400,120800
38,Engineer,1,Bachelor's,1,0,0,0,32859,0,32859,Pure EV EPluto,93060
59,Designer,1,MBA,4,0,0,1,64045,129600,193645,Ather 450X,143872
41,Businessman,1,Doctorate,2,1,0,0,91380,0,91380,Ather 450X,146060
37,Engineer,0,Doctorate,2,1,1,0,41503,0,41503,TVS iQube,110016
42,Teacher,1,Master's,3,1,0,0,39928,0,39928,Ather 450X,143587
21,Businessman,0,MBA,4,1,0,0,178897,0,178897,Pure EV EPluto,98529
30,Sales Exec,1,Bachelor's,0,0,1,0,32654,0,32654,Simple One,105144
50,Designer,0,Doctorate,4,1,1,0,61900,0,61900,Ampere Magnus,88658
52,Software Dev,1,Doctorate,0,1,1,0,69008,0,69008,Ather 450X,142293
33,HR Manager,1,High School,4,1,0,0,143331,0,143331,Ola S1,104454
35,Engineer,0,Bachelor's,1,1,1,0,69847,0,69847,Ola S1,117617
30,Sales Exec,0,High School,2,1,1,0,68626,0,68626,Ather 450X,143985
52,Teacher,0,MBA,0,0,1,0,22068,0,22068,Bajaj Chetak,116007
26,Engineer,1,Doctorate,0,0,1,0,62353,0,62353,Ola S1,100924
50,Doctor,0,MBA,4,1,0,0,145684,0,145684,Okinawa iPraise,100744
33,Doctor,0,High School,2,1,0,0,105711,0,105711,Revolt RV400,131598
47,Designer,1,Bachelor's,3,0,1,1,75547,128027,203574,Bajaj Chetak,112247
35,Software Dev,1,Doctorate,0,1,0,1,73928,72364,146292,Ampere Magnus,70302
38,Designer,0,Bachelor's,2,0,0,0,94514,0,94514,TVS iQube,110872
36,Designer,1,MBA,2,0,1,1,74069,73290,147359,Ampere Magnus,89622
45,Govt. Servant,1,Master's,0,0,1,0,98769,0,98769,Hero Photon,88407
25,Software Dev,1,Bachelor's,1,0,0,1,126237,138420,264657,Ampere Magnus,84184
28,Govt. Servant,0,Bachelor's,1,1,1,0,86038,0,86038,Okinawa iPraise,102751
36,Businessman,1,Bachelor's,4,1,0,1,175881,55538,231419,Ather 450X,149459
50,Sales Exec,1,Doctorate,4,1,1,1,71103,108481,179584,Hero Photon,83211
31,Sales Exec,1,MBA,2,1,0,1,46643,41277,87920,Ola S1,103107
42,Software Dev,1,MBA,0,1,0,0,113261,0,113261,Ola S1,111789
24,Software Dev,1,Doctorate,1,0,0,1,112805,99123,211928,Bajaj Chetak,123791
55,Businessman,1,Bachelor's,2,0,0,1,280742,121457,402199,Ola S1,111058
55,Sales Exec,1,Bachelor's,1,1,1,0,27048,0,27048,Revolt RV400,136717
22,Businessman,1,Master's,0,0,1,0,105896,0,105896,Revolt RV400,138587
43,HR Manager,0,Bachelor's,1,0,0,0,103311,0,103311,Hero Photon,82602
36,Teacher,0,High School,3,0,1,0,30156,0,30156,Ampere Magnus,81411
58,Doctor,1,Bachelor's,4,0,1,1,193797,148212,342009,TVS iQube,109612
45,HR Manager,1,Master's,1,1,0,0,110795,0,110795,Bajaj Chetak,126557
23,Designer,1,High School,0,1,0,1,73124,124055,197179,Bajaj Chetak,117084
31,Engineer,1,Master's,0,0,0,0,51641,0,51641,Ola S1,109296
20,Govt. Servant,1,Master's,3,0,0,1,79103,143811,222914,TVS iQube,116413
40,Consultant,0,MBA,0,1,0,0,68699,0,68699,Pure EV EPluto,98623
38,Engineer,0,Doctorate,3,1,0,0,104163,0,104163,Okinawa iPraise,111879
40,Software Dev,1,Master's,2,1,0,1,46909,123174,170083,Revolt RV400,127568
37,Teacher,1,Bachelor's,1,1,1,1,21074,84708,105782,Pure EV EPluto,107019
22,HR Manager,0,MBA,0,0,1,0,57365,0,57365,Hero Photon,89810
51,Consultant,1,High School,4,0,0,1,60559,63784,124343,Okinawa iPraise,102218
29,Consultant,0,Doctorate,1,0,1,0,115208,0,115208,Simple One,111225
59,Software Dev,0,MBA,3,1,0,0,45724,0,45724,Bajaj Chetak,129248
34,HR Manager,0,Master's,1,0,0,0,133714,0,133714,Okinawa iPraise,112050
24,Consultant,1,MBA,1,1,1,1,145956,84510,230466,Simple One,116492
23,HR Manager,0,Bachelor's,0,0,0,0,57745,0,57745,Pure EV EPluto,90267
47,Govt. Servant,0,Bachelor's,4,0,1,0,47128,0,47128,Ampere Magnus,84571
23,Govt. Servant,1,Bachelor's,2,1,0,1,68935,104012,172947,Revolt RV400,120108
34,Consultant,1,Doctorate,4,1,0,0,184425,0,184425,Simple One,103045
36,Consultant,0,MBA,3,0,1,0,161415,0,161415,Simple One,119870
22,Software Dev,1,MBA,4,0,0,1,143119,146481,289600,Ather 450X,146643
29,HR Manager,0,Master's,4,0,0,0,137081,0,137081,Hero Photon,82570
42,Sales Exec,1,High School,3,1,0,0,31763,0,31763,Ampere Magnus,88315
37,Businessman,1,Bachelor's,4,1,0,0,297871,0,297871,Pure EV EPluto,90214
20,Businessman,1,High School,2,1,1,1,92785,82766,175551,Bajaj Chetak,121833
54,Engineer,0,High School,1,1,1,0,60033,0,60033,Ather 450X,141653
50,Engineer,1,Bachelor's,2,0,1,0,89568,0,89568,Okinawa iPraise,109278
20,Consultant,1,Bachelor's,1,1,1,1,196928,28817,225745,Okinawa iPraise,119848
22,Doctor,0,Master's,1,0,1,0,167949,0,167949,Ola S1,100991
22,Govt. Servant,0,Doctorate,4,1,1,0,84764,0,84764,Ather 450X,142498
56,Designer,1,Bachelor's,1,0,0,0,99899,0,99899,Hero Photon,84991
38,HR Manager,1,High School,3,1,1,0,77580,0,77580,Hero Photon,82566
48,Teacher,0,Master's,2,0,1,0,44815,0,44815,Pure EV EPluto,100629
44,Teacher,1,MBA,1,1,0,0,36500,0,36500,Hero Photon,83290
52,Govt. Servant,0,Master's,4,0,1,0,58233,0,58233,Ampere Magnus,74886
55,Engineer,0,Bachelor's,4,1,0,0,45765,0,45765,Ola S1,100905
48,Software Dev,1,Bachelor's,4,0,0,0,140617,0,140617,Hero Photon,80782
45,Teacher,0,Doctorate,0,1,1,0,43970,0,43970,Bajaj Chetak,125757
23,Consultant,1,Master's,2,1,0,1,117564,130080,247644,Simple One,113066
33,Doctor,0,Bachelor's,4,0,0,0,146671,0,146671,Revolt RV400,121846
46,Teacher,1,High School,3,0,1,1,35139,128515,163654,Ola S1,105145
52,Businessman,1,High School,4,1,0,1,139180,132364,271544,Ather 450X,148920
41,Doctor,1,Master's,0,1,1,1,93354,38253,131607,Ampere Magnus,87319
22,Doctor,0,Doctorate,2,1,0,0,165488,0,165488,Ampere Magnus,88858
42,Teacher,1,Master's,1,1,0,0,58923,0,58923,Ather 450X,147938
40,Software Dev,0,Doctorate,2,1,0,0,136770,0,136770,TVS iQube,114610
42,Software Dev,1,High School,1,1,1,1,96178,52071,148249,Simple One,114730
23,Engineer,1,Bachelor's,1,1,0,1,98168,99668,197836,Bajaj Chetak,127279
40,Govt. Servant,0,MBA,4,0,1,0,81282,0,81282,Okinawa iPraise,108562
56,Consultant,1,Bachelor's,3,0,1,0,182055,0,182055,Ola S1,119793
50,Designer,0,High School,3,0,1,0,95301,0,95301,Ampere Magnus,74077
40,Sales Exec,0,High School,4,0,0,0,36896,0,36896,TVS iQube,116781
45,Designer,0,Bachelor's,0,1,0,0,34586,0,34586,Okinawa iPraise,115186
54,Businessman,1,Bachelor's,1,1,0,1,204151,34372,238523,Okinawa iPraise,118866
57,Software Dev,1,High School,3,1,1,0,107728,0,107728,Revolt RV400,120031
43,Engineer,0,Bachelor's,2,1,1,0,113653,0,113653,Simple One,100810
30,Businessman,1,MBA,0,1,1,1,288874,129587,418461,Ampere Magnus,83728
48,Designer,0,MBA,4,1,1,0,70070,0,70070,Okinawa iPraise,116901
22,Doctor,0,Master's,0,0,0,0,105692,0,105692,Bajaj Chetak,115277
20,Govt. Servant,1,MBA,3,1,1,1,86126,64382,150508,Revolt RV400,134921
38,Doctor,1,High School,4,1,1,1,120254,120294,240548,Ather 450X,145253
41,Designer,0,High School,3,1,0,0,81267,0,81267,Ola S1,116108
33,Teacher,0,Master's,1,1,0,0,35935,0,35935,Hero Photon,89939
33,Govt. Servant,1,Doctorate,0,1,1,1,88621,40665,129286,Pure EV EPluto,103008
35,Engineer,0,Master's,1,1,0,0,65590,0,65590,Revolt RV400,127553
52,HR Manager,0,Doctorate,2,1,1,0,54735,0,54735,TVS iQube,103081
32,Doctor,1,Doctorate,1,0,0,1,76344,120983,197327,TVS iQube,117468
57,Teacher,1,Bachelor's,0,0,0,1,54147,33352,87499,Ampere Magnus,78704
31,Businessman,1,MBA,2,0,0,0,255101,0,255101,Bajaj Chetak,128721
57,HR Manager,1,Doctorate,3,0,1,0,64825,0,64825,Ather 450X,140803
58,Businessman,0,Bachelor's,2,1,0,0,85523,0,85523,Revolt RV400,128359
52,Software Dev,1,Master's,0,0,1,0,81844,0,81844,Ola S1,113682
52,HR Manager,0,Master's,4,0,1,0,60296,0,60296,Ather 450X,140915
48,Govt. Servant,1,Doctorate,2,1,0,1,45744,35269,81013,TVS iQube,109439
